50	0	0.8518518518518519	0.9565217391304348	0.7586206896551724	0.8461538461538461	0.9586206896551724
100	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9503448275862069
150	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9517241379310345
200	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9524137931034483
250	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9524137931034483
300	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9517241379310345
350	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9517241379310345
400	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9510344827586207
450	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.950344827586207
500	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.950344827586207
550	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.9524137931034483
600	0	0.8518518518518519	0.92	0.7931034482758621	0.851851851851852	0.9524137931034483
650	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.9531034482758621
700	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.9517241379310345
750	0	0.8703703703703703	0.9583333333333334	0.7931034482758621	0.8679245283018867	0.9544827586206897
800	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9544827586206897
850	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9544827586206897
900	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9544827586206897
950	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9531034482758621
1000	0	0.8888888888888888	0.96	0.8275862068965517	0.888888888888889	0.9544827586206897
50	1	0.8518518518518519	0.92	0.7931034482758621	0.851851851851852	0.9213793103448276
100	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9372413793103449
150	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.94
200	1	0.8888888888888888	0.9259259259259259	0.8620689655172413	0.8928571428571429	0.9441379310344827
250	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.943448275862069
300	1	0.8888888888888888	0.9259259259259259	0.8620689655172413	0.8928571428571429	0.949655172413793
350	1	0.8888888888888888	0.9259259259259259	0.8620689655172413	0.8928571428571429	0.9517241379310344
400	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9482758620689655
450	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9503448275862069
500	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9489655172413793
550	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9503448275862069
600	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9482758620689655
650	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9475862068965517
700	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9496551724137932
750	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9489655172413792
800	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9475862068965517
850	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9489655172413793
900	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9517241379310344
950	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9503448275862068
1000	1	0.8703703703703703	0.9230769230769231	0.8275862068965517	0.8727272727272727	0.9489655172413792
50	2	0.8518518518518519	0.8275862068965517	0.8888888888888888	0.8571428571428572	0.8984910836762688
100	2	0.8888888888888888	0.8620689655172413	0.9259259259259259	0.8928571428571429	0.9032921810699589
150	2	0.9074074074074074	0.8666666666666667	0.9629629629629629	0.912280701754386	0.9094650205761318
200	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9060356652949245
250	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.8950617283950617
300	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.901920438957476
350	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.8998628257887518
400	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9046639231824417
450	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9026063100137174
500	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.8991769547325102
550	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9039780521262002
600	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9039780521262003
650	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9039780521262003
700	2	0.8888888888888888	0.8620689655172413	0.9259259259259259	0.8928571428571429	0.9060356652949245
750	2	0.8888888888888888	0.8620689655172413	0.9259259259259259	0.8928571428571429	0.9032921810699588
800	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9039780521262003
850	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.906721536351166
900	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9074074074074073
950	2	0.8703703703703703	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.9080932784636488
1000	2	0.8888888888888888	0.8620689655172413	0.9259259259259259	0.8928571428571429	0.9094650205761317
50	3	0.7592592592592593	0.7857142857142857	0.7586206896551724	0.7719298245614034	0.8337931034482758
100	3	0.7592592592592593	0.7857142857142857	0.7586206896551724	0.7719298245614034	0.8427586206896552
150	3	0.7777777777777778	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8593103448275862
200	3	0.7777777777777778	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8641379310344828
250	3	0.7777777777777778	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.86
300	3	0.7777777777777778	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8606896551724139
350	3	0.7777777777777778	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8613793103448276
